EmployeeID,Age,DistanceFromHome,Education,EmployeeCount,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Attrition_Risk
792,30,1,2,1,1,25060,8.0,22,8,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
793,42,8,4,1,1,60620,1.0,22,8,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
794,44,5,3,1,5,43820,7.0,16,8,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
795,30,8,3,1,1,21430,1.0,17,8,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
796,57,2,1,1,3,61620,0.0,14,8,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
797,49,7,3,1,2,50940,3.0,15,8,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
798,34,2,4,1,2,68770,7.0,20,8,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
802,35,7,4,1,4,25530,1.0,14,8,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
804,24,10,3,1,2,51600,1.0,17,8,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
805,44,5,2,1,2,171590,5.0,22,8,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
806,29,10,2,1,1,128080,1.0,13,8,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
807,30,1,2,1,3,102210,0.0,19,8,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
808,55,20,3,1,2,47790,0.0,14,8,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
809,33,7,2,1,2,37370,8.0,22,8,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
810,47,8,4,1,2,23660,3.0,17,8,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
812,28,8,4,1,1,163070,1.0,16,8,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
813,28,9,3,1,2,59330,0.0,11,8,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
814,49,5,4,1,1,34240,4.0,11,8,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
815,29,8,1,1,1,40370,0.0,14,8,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
816,28,5,1,1,2,25590,1.0,11,8,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
817,33,15,4,1,1,62010,2.0,15,8,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
818,32,7,3,1,3,44030,2.0,20,8,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
819,54,10,3,1,4,37610,3.0,12,8,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
821,44,26,1,1,1,107610,3.0,11,8,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
822,39,6,1,1,2,51750,4.0,17,8,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
823,46,4,2,1,3,138260,8.0,11,8,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
824,35,23,4,1,2,63340,1.0,14,8,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
825,23,2,4,1,2,49360,0.0,19,8,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
827,34,2,3,1,2,28180,1.0,13,8,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
829,50,6,3,1,1,23420,1.0,12,8,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
830,34,25,5,1,1,41940,0.0,17,8,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
831,42,1,3,1,1,106850,4.0,11,8,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
832,37,2,2,1,1,20220,1.0,12,8,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
833,29,1,3,1,1,23140,3.0,13,8,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
834,33,1,1,1,1,42560,1.0,13,8,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
835,45,3,3,1,3,35800,4.0,20,8,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
836,42,1,4,1,2,31620,2.0,17,8,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
837,40,10,1,1,1,65240,0.0,13,8,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
838,33,9,3,1,2,28990,1.0,17,8,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
839,40,5,5,1,1,52310,1.0,12,8,2,21.0,4,21,7,7,3.0,4.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
840,24,10,2,1,1,23560,0.0,13,8,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
841,40,7,3,1,1,28000,3.0,12,8,2,8.0,0,2,2,2,4.0,4.0,3.0,2,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
842,45,4,3,1,3,118360,1.0,22,8,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
843,35,10,1,1,1,109030,0.0,11,8,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
844,32,22,4,1,1,29730,3.0,22,8,0,12.0,0,7,2,5,4.0,2.0,3.0,4,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
845,36,9,3,1,4,142750,3.0,18,8,1,7.0,5,3,1,2,3.0,4.0,2.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
846,48,12,4,1,1,55620,8.0,13,8,1,18.0,2,8,7,7,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
847,29,23,4,1,2,45370,6.0,18,8,1,5.0,5,1,0,0,,3.0,2.0,4,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
848,33,9,1,1,1,76420,2.0,20,8,1,8.0,2,2,2,2,1.0,1.0,1.0,2,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
850,38,9,3,1,1,52040,3.0,13,8,1,10.0,2,6,1,2,3.0,3.0,3.0,3,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
851,35,7,2,1,1,22770,1.0,12,8,1,3.0,2,3,1,2,4.0,1.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
852,30,14,3,1,5,27950,3.0,13,8,0,9.0,4,4,1,3,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
856,32,10,4,1,5,23800,4.0,13,8,0,9.0,5,6,1,2,4.0,1.0,2.0,3,3,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
857,48,2,5,1,1,47650,8.0,12,8,1,10.0,4,8,7,6,3.0,1.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
858,34,3,3,1,2,20440,1.0,11,8,0,1.0,2,1,0,0,1.0,4.0,1.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
859,55,11,1,1,1,26930,1.0,18,8,0,36.0,6,36,2,13,3.0,4.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
860,34,2,2,1,2,65860,9.0,18,8,1,9.0,3,2,2,1,2.0,,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
861,26,4,3,1,1,32940,1.0,11,8,0,1.0,6,1,0,0,1.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
862,38,14,2,1,1,41710,0.0,23,8,0,10.0,4,9,7,7,3.0,2.0,,4,4,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
863,38,2,3,1,1,27780,2.0,13,8,0,8.0,5,3,1,2,2.0,2.0,4.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
864,36,1,3,1,1,23770,6.0,13,8,2,15.0,3,1,0,0,2.0,3.0,3.0,3,3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
865,29,10,3,1,1,24040,1.0,17,8,0,10.0,3,10,1,5,2.0,1.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
866,35,12,2,1,2,23180,3.0,19,8,0,10.0,4,5,0,4,1.0,3.0,3.0,4,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
867,39,2,2,1,1,20080,2.0,12,8,0,11.0,3,7,7,6,4.0,3.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
868,29,5,1,1,1,62440,1.0,22,8,0,6.0,3,6,1,3,1.0,4.0,4.0,3,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
869,50,4,2,1,1,27990,4.0,12,8,1,27.0,0,1,0,0,3.0,3.0,3.0,1,3,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
870,23,7,2,1,3,105520,2.0,11,8,0,4.0,2,2,2,2,4.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
871,36,21,3,1,2,23290,3.0,15,8,0,9.0,2,3,0,2,1.0,1.0,3.0,3,3,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
872,42,8,2,1,5,40140,8.0,13,8,1,24.0,3,1,0,1,4.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
873,35,4,3,1,2,74030,1.0,12,8,1,10.0,4,10,6,8,2.0,3.0,2.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
874,34,25,1,1,1,22590,1.0,14,8,0,8.0,2,8,7,7,4.0,3.0,2.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
875,40,1,4,1,2,69320,1.0,13,8,0,5.0,5,5,1,2,4.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
876,43,1,1,1,1,46780,5.0,25,8,1,8.0,0,6,0,2,4.0,2.0,3.0,4,4,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
877,35,6,3,1,3,135820,1.0,17,8,1,1.0,3,1,0,1,3.0,4.0,2.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
878,46,12,4,1,1,23320,1.0,11,8,0,27.0,2,26,0,12,4.0,1.0,1.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
880,22,17,2,1,3,97050,1.0,18,8,2,4.0,3,4,1,3,2.0,3.0,2.0,2,3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
881,50,3,3,1,2,42940,2.0,20,8,0,32.0,2,30,12,13,2.0,3.0,3.0,2,4,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
882,32,3,2,1,3,47210,3.0,14,8,1,6.0,3,3,0,2,2.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
883,44,10,3,1,3,25190,0.0,21,8,2,23.0,2,22,1,10,2.0,4.0,2.0,3,4,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
884,30,4,3,1,1,21210,1.0,13,8,1,6.0,2,6,1,1,2.0,2.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
885,45,29,2,1,2,29730,1.0,12,8,0,10.0,2,10,1,4,3.0,1.0,3.0,3,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
886,45,2,4,1,2,58550,1.0,14,8,1,10.0,3,10,4,5,1.0,1.0,3.0,2,3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
887,31,7,3,1,2,36170,7.0,21,8,1,10.0,5,5,0,3,4.0,1.0,3.0,3,4,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
888,36,18,1,1,2,67250,9.0,17,8,1,7.0,3,3,1,1,3.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
889,34,28,4,1,5,103250,1.0,11,8,1,9.0,3,9,7,2,3.0,4.0,3.0,2,3,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
890,49,1,4,1,3,69490,1.0,14,8,1,10.0,2,9,1,4,3.0,1.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
891,39,6,2,1,3,106090,2.0,17,8,1,10.0,2,7,7,7,2.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
892,27,2,1,1,4,44470,1.0,13,8,0,7.0,4,7,0,7,4.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
893,35,2,3,1,2,21570,1.0,25,8,0,16.0,1,16,1,10,2.0,1.0,3.0,2,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
894,28,23,3,1,3,46010,0.0,15,8,2,6.0,2,5,0,0,2.0,1.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
895,21,3,1,1,1,170990,1.0,14,8,1,3.0,2,2,2,2,3.0,4.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
897,47,25,4,1,2,148520,3.0,19,8,3,27.0,3,5,1,0,4.0,3.0,3.0,2,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
898,39,2,4,1,1,72640,0.0,17,8,0,11.0,5,10,0,7,3.0,3.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
899,40,22,1,1,1,56660,1.0,14,8,1,18.0,2,18,14,12,1.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
900,35,29,3,1,2,78230,1.0,13,8,1,15.0,3,14,2,9,3.0,3.0,3.0,3,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
901,37,29,4,1,1,78800,3.0,12,8,1,9.0,2,4,0,2,3.0,3.0,2.0,4,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
902,39,2,3,1,2,131940,0.0,11,8,0,10.0,2,9,3,8,1.0,3.0,1.0,3,3,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
903,45,28,3,1,2,50670,1.0,11,8,2,10.0,3,10,3,9,4.0,4.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
